date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:52	147552/147552	---M-Z	200	added ('OK')	application/javascript	etag:%2224060-6248080dece15-gzip%22	https://coderthemes.com/osen/layouts/assets/vendor/leaflet/leaflet.js	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/assets/vendor/leaflet/leaflet.js	(from https://coderthemes.com/osen/layouts/maps-leaflet.html)
13:32:52	88384/88384	---M-Z	200	added ('OK')	application/javascript	etag:%2215940-6248080dc5d16-gzip%22	https://coderthemes.com/osen/layouts/assets/js/maps/leaflet-data.js	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/assets/js/maps/leaflet-data.js	(from https://coderthemes.com/osen/layouts/maps-leaflet.html)
13:32:53	4069/4069	---M-Z	200	added ('OK')	application/javascript	etag:%22fe5-6248080dcbad6-gzip%22	https://coderthemes.com/osen/layouts/assets/js/pages/maps-leaflet.js	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/assets/js/pages/maps-leaflet.js	(from https://coderthemes.com/osen/layouts/maps-leaflet.html)
13:32:53	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2008:02:53%20GMT	https://coderthemes.com/osen/layouts/apps-projects-list.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/apps-projects-list.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:54	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2008:02:54%20GMT	https://coderthemes.com/osen/layouts/apps-projects-details.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/apps-projects-details.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:54	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2008:02:54%20GMT	https://coderthemes.com/osen/layouts/apps-projects-gantt.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/apps-projects-gantt.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:54	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2008:02:54%20GMT	https://coderthemes.com/osen/layouts/apps-projects-add.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/apps-projects-add.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:55	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2008:02:55%20GMT	https://coderthemes.com/osen/layouts/apps-social-feed.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/apps-social-feed.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:55	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2008:02:55%20GMT	https://coderthemes.com/osen/layouts/widgets.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/widgets.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:56	124920/124920	---M-Z	200	added ('OK')	text/html	etag:%221e7f8-6248080e1cbb4-gzip%22	https://coderthemes.com/osen/layouts/ui-embed-video.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/ui-embed-video.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:56	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2008:02:56%20GMT	https://coderthemes.com/osen/layouts/ui-ribbons.html	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/ui-ribbons.html	(from https://coderthemes.com/osen/layouts/layouts-horizontal.html)
13:32:57	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-6248080deaed5%22	https://coderthemes.com/osen/layouts/assets/vendor/leaflet/images/layers.png	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/assets/vendor/leaflet/images/layers.png	(from https://coderthemes.com/osen/layouts/assets/vendor/leaflet/leaflet.css)
13:32:58	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-6248080de9f35%22	https://coderthemes.com/osen/layouts/assets/vendor/leaflet/images/layers-2x.png	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/assets/vendor/leaflet/images/layers-2x.png	(from https://coderthemes.com/osen/layouts/assets/vendor/leaflet/leaflet.css)
13:32:58	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-6248080deaed5%22	https://coderthemes.com/osen/layouts/assets/vendor/leaflet/images/marker-icon.png	C:/My%20Web%20Sites/jeet123/coderthemes.com/osen/layouts/assets/vendor/leaflet/images/marker-icon.png	(from https://coderthemes.com/osen/layouts/assets/vendor/leaflet/leaflet.css)
